 שאינו	1125926099943680
 נובע	1092681728
 כלל	131072
 וכלל	131074
 מאקראיות	1111556160
 ראו	2251808846970880
 גם	131072
 דטרמיניזם	1093009408
 כל	6443630592
 אירוע	1093009408
 יהיה	562984333279232
 טיבו	110570731077632
 אשר	54043195528642560
 יהיה	562984333279232
 מבטא	1093009408
 חוק	1093009408
 כלשהו	216172782535901184
 של	1966080
 הטבע	1093009412
 ניסוחה	111120486891520
 של	1966080
 תורת	2168848384
 הקוונטים	1109786628
 לא	327680
 היה	562958563475456
 כשורה	131072
 בעיניו	110570749952064
 בשנת	2168848448
 0	475136
 יצא	2251808825999360
 לארצות	655424
 הברית	655360
 ובעת	1093009410
 עלייתו	110570733174784
 של	1966080
 היטלר	655360
 לשלטון	576460752304078912
 בשנת	2168848448
 0	475136
 היה	562958563475456
 איינשטיין	655360
 במסע	1093009472
 הרצאות	1111883776
 בממלכה	1095106624
 המאוחדת	1094778884
 שנה	1095106560
 אחרי	524288
 כן	131072
 שדדו	2251808846970880
 הנאצים	1109786628
 את	262144
 רכושו	110570731077632
 נטלו	2251808846970880
 ממנו	45835891507200
 את	262144
 משרתו	110570731077632
 ושללו	110570731077954
 גם	131072
 את	262144
 אזרחותו	110570733174784
 מדינות	1111883776
 רבות	1111556096
 הציעו	6755408474341376
 לו	18014398509678592
 מקלט	1093009408
 ואליהן	115518550179842
 הצטרף	15762607708110848
 גם	131072
 היישוב	1093009412
 היהודי	1093009412
 בארץ	1729382256910925892
 ישראל	655360
 איינשטיין	655360
 החליט	6755408453369856
 להגר	11259050608885760
 לארצות	655424
 הברית	655360
 ולשם	524290
 כך	144115188076445696
 נסע	2251808825999360
 לאלבניה	655424
 שהה	2251808825999360
 שלושה	1109860352
 ימים	1109786624
 בעיר	1095106624
 דורס	2251801444876288
 וקיבל	11259008080740354
 דרכון	1093009408
 אלבני	1093009408
 ששימש	11259008080740608
 אותו	6452019200
 בהפלגתו	110570733174848
 לארצות	655424
 הברית	655360
 שם	131072
 הצטרף	15762607708110848
 לסגל	11259050608885760
 המכון	1093009412
 למחקר	1093009472
 מתקדם	1092681728
 בפרינסטון	655360
 ניו	655360
 ג	458752
 רזי	2183528448
 שם	131072
 עסק	1093009408
 במחקריו	110570747854912
 עד	524288
 ימיו	110570747854848
 האחרונים	1109458948
 הוא	562976146522112
 לעולם	131072
 לא	327680
 שב	2251808825999360
 עוד	131072
 לגרמניה	655424
 בשנת	2168848448
 0	475136
 שוכנע	13510807894425600
 על	524288
 ידי	2185625600
 עמיתו	110570733174784
 לאו	655360
 סילארד	655360
 לכתוב	2251851354144768
 איגרת	1095106560
 מכתב	1093009408
 איינשטיין	655360
 סילארד	655360
 לנשיא	1093009472
 רוזוולט	655360
 בדבר	524288
 אפשרויות	1111883776
 המחקר	1093009412
 האטומי	1092681732
 ופיתוח	1093009410
 הנשק	1093009412
 הגרעיני	1092681732
 וזאת	144115188500070402
 אף	6452019200
 על	524288
 פי	131072
 שהגדיר	6755408453370112
 את	262144
 עצמו	288341083229323264
 כ	524288
 פציפיסט	1093009408
 לוחם	1093009408
 אך	18014398509678592
 לא	327680
 מובהק	1092681728
 איינשטיין	655360
 חשש	1093009408
 כי	36028797019160576
 חוקרים	1109786624
 אחרים	1109458944
 שהיו	562993208951040
 איתו	110707077283840
 בברלין	655424
 ונהפכו	4503608660656130
 לנאצים	1109786688
 יתקדמו	15762633498886144
 בחקר	1093009472
 האנרגיה	1095106564
 האטומית	1094778884
 ובניסיון	1093009474
 לבקע	11259050608885760
 את	262144
 האטום	1093009412
 ולכן	18014398509678594
 הזהיר	6755408453369856
 את	262144
 הנשיא	1093009412
 על	524288
 כך	144115188076445696
 הנשיא	1093009412
 רוזוולט	655360
 השתכנע	15762607708110848
 ממכתב	1093009472
 זה	144115188497973248
 והחליט	6755408453369858
 להחיש	6755450981515264
 את	262144
 ייצורה	111120486891520
 של	1966080
 פצצת	2168848384
 האטום	1093009412
 ופרויקט	1093009410
 מנהטן	655360
 קודם	131072
 ותפס	2251808825999362
 תאוצה	1095106560
 עד	524288
 אשר	54043195528642560
 נסתיימה	15762607710208000
 המלאכה	1095106564
 בהפצצת	2168848448
 הירושימה	1092681732
 ונגסאקי	1152921504607502338
 לאחר	524288
 החרבת	2168848384
 הערים	1111883780
 היה	562958563475456
 איינשטיין	655360
 מן	524288
 הדוברים	1109786628
 הראשיים	1109458948
 שקראו	2251808846971136
 להחרמת	2168848448
 הנשק	1093009412
 הגרעיני	1092681732
 ואף	6452019202
 הקים	6755408453369856
 את	262144
 ועדת	2168848384
 החירום	1093009412
 של	1966080
 מדעני	2183528448
 האטום	1093009412
 למטרה	1095106624
 זו	144115188500070400
 בעת	1095106624
 שנשאל	4503608639684864
 באיזה	6452019264
 כלי	1093009408
 נשק	1093009408
 ישתמשו	15762633498886144
 לדעתו	2362489711689728
 במלחמת	2168848448
 העולם	1093009412
 השלישית	1095176196
 השיב	6755408453369856
 זאת	144115188500070400
 אינני	1125925835702272
 יודע	2251801444876288
 אולם	18014398509678592
 ברור	1092681728
 לי	41437844996096
 כי	36028797019160576
 במלחמת	2168848448
 העולם	1093009412
 הרביעית	1095176196
 ישוב	1093009408
 האדם	1093009412
 להילחם	4503651167830016
 בכלי	1093009472
 נשק	1093009408
 העשויים	2251801461653508
 מקלות	1109786624
 ואבנים	1111883778
 בשנת	2168848448
 0	475136
 קיבל	11259008080740352
 איינשטיין	655360
 אזרחות	1095106560
 אמריקנית	1095106560
 תוך	524288
 שהוא	562976146522368
 שומר	1093009408
 על	524288
 האזרחות	1095106564
 השווייצרית	1094778884
 שלו	110707078987776
 בשנת	2168848448
 0	475136
 יצא	2251808825999360
 איינשטיין	655360
 לגמלאות	1111883840
 מהפקולטה	1095106628
 של	1966080
 המכון	1093009412
 למדעים	1109786688
 מתקדמים	1109458944
 אך	18014398509678592
 המשיך	6755408453369856
 להחזיק	6755450981515264
 במשרדו	110570731077696
 עד	524288
 יום	1093009408
 מותו	110570731077632
 ב	524288
 0	475136
 נעשה	2251834348339200
 איינשטיין	655360
 יושב	1093009408
 ראש	1093009408
 של	1966080
 ועדת	2168848384
 החירום	1093009412
 של	1966080
 מדעני	2183528448
 האטום	1093009412
 והאיץ	6755408453369858
 באו	2251808846970880
 ם	458752
 לכונן	11259050608885760
 ממשלה	1095106560
 עולמית	1094778880
 כדי	1083310144
 לשמור	2251851354144768
 על	524288
 השלום	1093009412
 ב	524288
 0	475136
 במרץ	655424
 0	475136
 הוא	562976146522112
 חתם	2251808825999360
 על	524288
 צוואתו	110570733174784
 האחרונה	1094778884
 ומינה	11259008080740354
 את	262144
 אוטו	655360
 נתן	576460752322953216
 והלן	115518533402626
 דוקאס	655360
 לנאמני	2183200832
 העיזבון	1093009412
 בשנת	2168848448
 0	475136
 התגלתה	15762607710208000
 אצל	524288
 איינשטיין	655360
 תוך	524288
 כדי	1083310144
 ניתוח	1093009408
 מסיבה	1095106560
 אחרת	1094778880
 מפרצת	2168848448
 בטנית	41301500624960
 באבי	655424
 העורקים	1109786628
 ENG	1507328
 ENG	1507328
 ENG	1507328
 בטיפול	1093009472
 שהיה	562958563475712
 מקובל	1093009408
 אז	131072
 הוקפה	9007208269152256
 המפרצת	1633288196
 בעטיפת	2168848448
 מגן	1093009408
 מצלולוז	2185625664
 שהייתה	562958565572864
 אמורה	1094778880
 למנוע	2251851354144768
 את	262144
 המשך	1093009412
 התרחבותה	111120488988672
 ב	524288
 0	475136
 הוא	562976146522112
 פיתח	11259008080740352
 אנמיה	1095106560
 המוליטית	1094778884
 אלברט	655360
 איינשטיין	655360
 נפטר	4503608639684608
 בפרינסטון	655360
 ב	524288
 0	475136
 באפריל	655424
 0	475136
 כתוצאה	1095106624
 מדימום	1093009472
 פנימי	1092681728
 בעקבות	524288
 פקיעת	2168848384
 המפרצת	1633288196
 באבי	576460752322953280
 העורקים	1109786628
 כשהובהל	9007208267055616
 לבית	5188146770752438340
 החולים	1109458948
 לקח	2251808825999360
 עמו	110707077545984
 טיוטת	2168848384
 נאום	1093009408
 שהיה	562958563475712
 אמור	2251843051520000
 לשאת	2251851354144768
 בטלוויזיה	1095106624
 לכבוד	524288
 יום	1093009408
 העצמאות	1095106564
 השביעי	1093079044
 של	1966080
 מדינת	2168848384
 ישראל	655360
 אך	18014398509678592
 הוא	562976146522112
 מת	2166423552
 בטרם	524288
 הספיק	6755408453369856
 לסיים	11259050608885760
 את	262144
 הטיוטה	1095106564
 לצדו	2362370009202752
 נכחה	2251808828096512
 האחות	1095106564
 שטיפלה	11259008082837760
 בו	110707077545984
 באחרית	1095106624
 ימיו	110570747854848
 היא	562976148619264
 העידה	6755408455467008
 כי	36028797019160576
 הוא	562976146522112
 מלמל	1093009408
 מספר	6443630592
 מילים	1111883776
 בגרמנית	4035225266145591360
 אותן	115654879608832
 לא	327680
 יכלה	2251834595803136
 להבין	1376324
 ואז	131074
 נפטר	4503608639684608
 מאחר	36028797019160576
 שלא	327936
 רצה	2251808825999360
 שאנשים	1109786880
 יסגדו	2251834616774656
 לעצמותיו	110570749952064
 ביקש	11259008080740352
 בצוואתו	110570733174848
 שגופו	110570731077888
 יישרף	4503634409488384
 ואפרו	11259008101711874
 יפוזר	13510833664229376
 אל	327680
 נהר	2251843051520000
 לא	327680
 ידוע	2251801444876288
 בניו	655360
 ג	458752
 רזי	2183528448
 בניגוד	524288
 לצוואתו	110570733174848
 שימרו	6755434244145408
 ד	458752
 ר	655360
 הארווי	1093009412
 וד	655360
 ר	655360
 אברהמס	655360
 את	262144
 מוחו	2362370009202688
 ועיניו	110570749952002
 של	1966080
 איינשטיין	655360
 הארווי	1093009412
 הוקע	9007208267055104
 על	524288
 ידי	2185625600
 הקולגות	1109786628
 שלו	110707078987776
 על	524288
 המעשה	1093009412
 הלא	327684
 מוסרי	2183528448
 אך	18014398509678592
 המשיך	6755408453369856
 בשלו	110707077545984
 ושמר	2251808825999362
 את	262144
 מוחו	2362370009202688
 של	1966080
 איינשטיין	655360
 עד	524288
 יום	1093009408
 מותו	110570731077632
 במהלך	1093009472
 השנים	1111883780
 נעתר	4503608639684608
 ד	655360
 ר	655360
 הארווי	1093009412
 לתחינות	1111883840
 מדענים	1109786624
 שונים	1109458944
 ושלח	576460752304078850
 להם	115105124057088
 בדואר	1093009472
 פרוסות	1111556096
 מהמוח	1093009476
 לשם	524288
 מחקר	1093009408
 חלק	131072
 מהמחקרים	1109786692
 הצביעו	6755408474341376
 על	524288
 מאפיינים	1109786624
 ייחודיים	1109458944
 במוחו	2362370009202752
 של	1966080
 איינשטיין	655360
 אולם	18014398509678592
 לאחר	524288
 מכן	80470507782144
 נקבע	4503608639684608
 שמחקרים	1109786880
 אלו	110570731077632
 אינם	1125926116720640
 מבוססים	1109458944
 דיים	2166751232
 איינשטיין	655360
 מינה	11259008080740352
 בצוואתו	110570733174848
 שאותה	111256833097984
 ערך	1093009408
 ב	524288
 0	475136
 את	262144
 חברו	110570731077632
 הקרוב	1093009412
 אוטו	655360
 נתן	655360
 ואת	262146
 מזכירתו	6865969638670336
 האישית	1094778884
 הלן	115518533402624
 דוקאס	655360
 למנהלי	2183528512
 עזבונו	655360
 הספרותי	1092681732
 שכלל	2251808825999616
 את	262144
 ארכיון	1093009408
 כתביו	110570747854848
 ומכתבים	1109786626
 שכתב	2251808825999616
 כתבי	2183528448
 יד	1095106560
 ורשימות	1111883778
 השניים	1109856260
 עמלו	110570731077632
 במשך	524288
 שנים	1111883776
 לאסוף	2251851354144768
 את	262144
 כתביו	110570747854848
 מרחבי	2183528448
 העולם	1093009412
 כתביו	110570747854848
 המקוריים	1109458948
 כולל	1093009408
 זה	144115188497973248
 של	1966080
 תורת	2168848384
 היחסות	1095106564
 הועברו	9007208288026624
 לרשות	1095106624
 ארכיון	1093009408
 אלברט	655360
 איינשטיין	655360
 בספרייה	1095106624
 הלאומית	1094778884
 של	1966080
 האוניברסיטה	1095106564
 העברית	4035225266145591300
 בירושלים	655424
 ומאז	131074
 0	475136
 משמש	576460752322953280
 המוסד	1093009412
 כבעל	19531981
 זכויות	1111883776
 היוצרים	1109786628
 על	524288
 עבודת	2168848384
 המדען	1093009412
 איינשטיין	655360
 היה	562958563475456
 אדם	576460752322953216
 צנוע	1092681728
 בהליכותיו	110570749952064
 והסתפק	15762607708110850
 במועט	1092681792
 את	262144
 פרסומו	110570731077632
 הרב	1092681732
 ניצל	4503608639684608
 כדי	1083310144
 לקדם	1376320
 מטרות	1111883776
 ציבוריות	1111556096
 כמו	524288
 שלום	1093009408
 בין	524288
 עמים	1109786624
 ואחווה	576460752325050370
 בין	524288
 הבריות	1111883780
 הוא	562976146522112
 ניחן	2166751232
 בחוש	1093009472
 הומור	1093009408
 דק	1092681728
 והיה	562958563475458
 חביב	655360
 על	524288
 שומעיו	2362370025979904
 למרות	524288
 מורכבותה	111120488988672
 של	1966080
 תורתו	110570733174784
 ידע	2251808825999360
 להבהירה	1094778948
 בדוגמאות	1111883840
 שוות	2168520704
 לכל	4296147012
 נפש	1095106560
 התאוריות	2168848384
 שהעלה	1093009668
 ערערו	110570731077632
 לחלוטין	131072
 את	262144
 הפיזיקה	1095106564
 המסורתית	1094778884
 בכל	4296147012
 הקשור	1092681732
 למסות	1111883840
 זעירות	1111556096
 מאוד	131072
 או	18014398509678592
 לתנועה	1095106624
 במהירות	131072
 גבוהה	1094778880
 מאוד	131072
 הוא	562976146522112
 הביא	6755408453369856
 למהפכה	1095106624
 של	1966080
 ממש	131072
 במחקר	1093009472
 המדעי	1092681732
 ושינה	1095106562
 מן	524288
 היסוד	1093009412
 את	262144
 תפיסת	2168848384
 העולם	1093009412
 של	1966080
 האנושות	1095106564
 כולה	111261128982528
 עד	524288
 יומו	110570731077632
 האחרון	1092681732
 האמין	6755408453369856
 בקיומה	111120486891584
 של	1966080
 תורה	1095106560
 מקיפה	1094778880
 אחת	1095180288
 שתכיל	6755434225271040
 בתוכה	111120486891584
 את	262144
 כל	6443630592
 חוקי	2183528448
 היסוד	1093009412
 השולטים	1109458948
 בטבע	1729382256910925888
 מן	524288
 האלקטרון	1093009412
 ועד	524290
 כוכב	1093009408
 הלכת	1095106564
 התאוריה	1095106560
 של	1966080
 הכול	4296146948
 אולם	18014398509678592
 בסופו	110570731077696
 של	1966080
 דבר	1093009408
 לא	327680
 הצליח	6755408453369856
 לגבש	11259050608885760
 תאוריה	655360
 זו	144115188500070400
 גם	131072
 בשנותיו	110570749952064
 האחרונות	1111556100
 לא	327680
 הפסיק	6755408453369856
 לעסוק	2251851354144768
 במחקר	1093009472
 פיזיקלי	1092681728
 ואת	262146
 מאמרו	110570731077632
 האחרון	1092681732
 פרסם	11259008080740352
 עם	524288
 עוזרת	2251801446973440
 המחקר	1093009412
 שלו	110707078987776
 ברוריה	655360
 קאופמן	655360
 בינואר	655424
 0	475136
 במכתב	1093009472
 של	1966080
 איינשטיין	655360
 לרב	1092681796
 הרברט	655360
 גולדשטיין	655360
 אנ	41301515304960
 ב	524288
 0	475136
 אמר	2251808825999360
 אני	72057594195804160
 מאמין	1092681792
 באלוהי	2166751296
 שפינוזה	655360
 המגלה	6755401072246788
 את	262144
 עצמו	288341083229323264
 בהרמוניה	1095106624
 ובחוקים	1109786690
 של	1966080
 הטבע	1093009412
 ולא	327682
 באלוהים	1093009472
 המעסיק	1093009412
 את	262144
 עצמו	288341083229323264
 בגורל	1093009472
 ובמעשים	1109786690
 של	1966080
 בני	2183528448
 האדם	1093009412
 כשנשאל	2251834348339712
 האם	1095106564
 הוא	562976146522112
 פנתאיסט	655360
 השיב	6755408453369856
 איני	1125925835702272
 אתאיסט	1093009408
 איני	1125925835702272
 יודע	2251801444876288
 האם	1095106564
 אני	72057594195804160
 יכול	26326859776
 להגדיר	6755450981515264
 עצמי	2251843053617152
 כפנתאיסט	2166751232
 הבעיה	1095106564
 הכרוכה	1094778884
 בכך	144115188076445760
 עצומה	1094778880
 מידי	41301517402176
 עבור	2251843051520000
 מוחותינו	45699561816064
 המוגבלים	1109458948
 האם	1095106564
 יורשה	9007234036858880
 לי	41437844996096
 להשיב	6755450981515264
 במשל	1093009472
 השכל	1093009412
 האנושי	1092681732
 מאומן	1093009472
 ככל	4296147012
 שיהיה	562984333279488
 אינו	1125926099943424
 יכול	26326859776
 לתפוס	2251851354144768
 את	262144
 היקום	1093009412
 אנו	72057594212581376
 בעמדה	1095106624
 של	1966080
 ילד	1093009408
 קטן	576460752304078848
 הנכנס	4503601258561540
 לספריה	1095106624
 ענקית	2168520704
 שקירותיה	111120503668992
 מכוסים	13510800530079744
 עד	524288
 התקרה	1095106564
 בספרים	1109786688
 בשפות	1111883840
 שונות	1111556096
 רבות	1111556096
 הילד	1093009412
 יודע	2251801444876288
 שבהכרח	131328
 מישהו	216172782535901184
 כתב	2251808825999360
 את	262144
 הספרים	1109786628
 הללו	144115188514750464
 הוא	562976146522112
 אינו	1125926099943424
 יודע	2251801444876288
 מי	983072
 או	18014398509678592
 כיצד	131072
 הוא	562976146522112
 אינו	1125926099943424
 מבין	524288
 את	262144
 השפות	1111883780
 שבהן	115654879871232
 הם	562976163299328
 כתובים	2251801461653504
 הילד	1093009412
 מבחין	6755402145988608
 בתוכנית	1095106624
 ברורה	1094778880
 בסידור	1093009472
 הספרים	1109786628
 סדר	1093009408
 מיסתורי	2183528512
 שאת	72057594327924992
 טבעו	110570731077632
 אינו	1125926099943424
 יכול	26326859776
 להבין	1376324
 אלא	18014398509678592
 בקושי	131072
 לחשוד	2251851354144768
 בו	110707077545984
 זוהי	144115188500070400
 לפי	524288
 הנראה	4503601258561540
 לי	41437844996096
 גישתו	110570733174784
 של	1966080
 השכל	1093009412
 האנושי	1092681732
 ולו	18014398509678594
 הדגול	1092681732
 והמתורבת	1092681734
 ביותר	131072
 כלפי	524288
 אלוהים	1093009408
 אנו	72057594212581376
 רואים	2251801461653504
 יקום	1093009408
 מסודר	1092681728
 באופן	1093009472
 נפלא	1092681728
 הפועל	655364
 לפי	524288
 חוקים	1109786624
 מסוימים	1109458944
 אבל	18014398509678592
 אנו	72057594212581376
 בקושי	131072
 מבינים	1109458944
 אותם	115105123794944
 מוחותינו	45699561816064
 המוגבלים	1109458948
 אינם	1125926116720640
 מסוגלים	1109458944
 לתפוש	2251851354144768
 את	262144
 הכוח	1093009412
 המיסתורי	1092681732
 שמניע	1093009664
 את	262144
 צבירי	2183528448
 הכוכבים	1109786628
 אני	72057594195804160
 מוקסם	1092681728
 מהפנתאיזם	1093009476
 של	1966080
 שפינוזה	655360
 עוד	131072
 יותר	131072
 מכך	144115188076445760
 אני	72057594195804160
 מעריץ	1092681792
 את	262144
 תרומתו	110570733174784
 למחשבה	1095106624
 המודרנית	1094778884
 שפינוזה	655360
 הוא	562976146522112
 גדול	1092681728
 הפילוסופים	1109458948
 המודרניים	1109458948
 כיוון	36028797019160576
 שהוא	562976146522368
 הפילוסוף	1092681732
 הראשון	1093079044
 שהתייחס	15762607708111104
 לנפש	1095106624
 ולגוף	1093009474
 כישות	1095106624
 אחת	1095180288
 לא	327680
 כשני	2200379456
 דברים	1109786624
 נפרדים	1109458944
 ב	524288
 0	475136
 פרסם	11259008080740352
 מאמר	1093009408
 בניו	655360
 יורק	655360
 טיימס	655360
 שכותרתו	110570733175040
 דת	1095106560
 ומדע	1093009410
 ובו	110707077545986
 דן	2251808825999360
 בשלושה	1109860416
 סגנונות	1109786624
 דת	1095106560
 אצל	524288
 האדם	1093009412
 הפרימיטיבי	1092681732
 היה	562958563475456
 זה	144115188497973248
 בעיקר	131072
 הפחד	1093009412
 שעורר	11259008080740608
 רעיונות	1109786624
 דתיים	1109458944
 פחד	1093009408
 מרעב	1093009472
 מחיות	1111883840
 טרף	1093009408
 מחולי	2251802535395328
 וממוות	1093009474
 מאחר	36028797019160576
 שההבנה	1095106820
 האנושית	1094778884
 של	1966080
 הקשרים	1109786628
 הסיבתיים	1109786628
 הייתה	562958565572608
 עדיין	131072
 בלתי	1376256
 מפותחת	1094778880
 ברא	2251843051520000
 המוח	1093009412
 ישויות	1111883776
 על	524288
 טבעיות	1111556096
 שלהן	115654881312768
 סגדו	2251808846970880
 על	524288
 ידי	2185625600
 הקרבת	2168848384
 קורבנות	1109786624
 ומתן	576460752322953218
 מנחות	2251801463750720
 לשלב	11259050608885760
 הראשון	1093079044
 הזה	144115188497973252
 בהתפתחות	1095106624
 הדת	1095106564
 קרא	2251808825999360
 איינשטיין	655360
 הדת	1095106564
 של	1966080
 הפחד	1093009412
 השלב	1093009412
 הבא	1092681732
 בהתפתחות	1095106624
 הדת	1095106564
 לשיטתו	110570733174848
 של	1966080
 איינשטיין	655360
 הוא	562976146522112
 התפיסה	1095106564
 החברתית	1094778884
 או	18014398509678592
 המוסרית	1094778884
 של	1966080
 אלוהים	1093009408
 שנובעת	1094779136
 מן	524288
 הכמיהה	1095106564
 להנחיה	1095106624
 לאהבה	1095106624
 ולתמיכה	1095106626
 אלוהים	1093009408
 הוא	562976146522112
 גורם	1093009408
 שגומל	2251801444876544
 ומעניש	6755401072246786
 מנחם	655360
 בעת	1095106624
 מצוקה	1095106560
 ומשמר	131586
 את	262144
 נשמות	1111883776
 המתים	1109786628
 התנ	655360
 ך	131072
 והברית	1095106566
 החדשה	1095106564
 מספקים	1109786688
 לאיינשטיין	655424
 דוגמה	1095106560
 ראויה	1094778880
 להערצה	1095106624
 של	1966080
 מעבר	524288
 מדת	1095106624
 הפחד	1093009412
 לבכורתה	111120488988736
 ההדרגתית	1094778884
 של	1966080
 דת	1095106560
 המוסר	1093009412
 שעודנה	111256832966912
 צמודה	1094778880
 לתפיסה	1095106624
 אנתרופומורפית	1094778880
 מאנישה	6755401074343936
 של	1966080
 אלוהים	1093009408
 השלב	1093009412
 השלישי	1093079044
 של	1966080
 החוויה	1095106564
 הדתית	1094778884
 שאיינשטיין	655616
 קורא	2251801444876288
 לו	18014398509678592
 הרגש	1093009412
 הדתי	1092681732
 הקוסמי	1092681732
 הוא	562976146522112
 מצב	1093009408
 שקשה	131328
 מאוד	131072
 לתארו	11369688966430720
 באופן	1093009472
 בהיר	1092681728
 ...	919689
 למי	983136
 שחסר	1092681984
 אותו	6452019200
 לגמרי	131072
 בעיקר	131072
 מפני	1093009472
 שאין	327936
 שום	6452019200
 תפיסה	1095106560
 אנתרופומורפית	1094778880
 של	1966080
 אלוהים	1093009408
 שמתאימה	1094779136
 לו	18014398509678592
 איינשטיין	655360
 החשיב	6755408453369856
 את	262144
 עצמו	288341083229323264
 לדתי	1093009472
 במובן	1093009472
 השלישי	1093079044
 מביניהם	115105124057088
 או	18014398509678592
 במילותיו	110570749952064
 הדת	1095106564
 שלי	41437846437888
 מורכבת	1094778880
 מהערצה	1095106624
 כנועה	655424
 לרוח	11259050608885760
 עילאית	1094778880
 הבלתי	1376260
 מוגבלת	1094778880
 המגלה	6755401072246788
 את	262144
 עצמה	2251808828096512
 בפרטים	1109786688
 קלי	2183200768
 הדעת	1095106564
 שאנו	72057594212581632
 מסוגלים	1109458944
 לתפוש	2251851354144768
 במוחותינו	45699561816128
 השבריריים	1109458948
 והחלושים	1109458950
 השכנוע	1093009412
 העמוק	1092681732
 הזה	144115188497973252
 בנוכחותו	110570733174848
 של	1966080
 כח	1109786624
 תבוני	1092681728
 עליון	1092681728
 המתגלה	15762600326987780
 ביקום	6341068275357188160
 שאינו	1125926099943680
 ניתן	557056000
 להבנה	1095106624
 הוא	562976146522112
 אידיאל	1093009408
 האל	1093009412
 שלי	41437846437888
 איינשטיין	655360
 סלד	2251808825999360
 מכך	144115188076445760
 שמנסים	11259000716394752
 לשייך	11259050608885760
 אותו	6452019200
 למחנה	1093009472
 זה	144115188497973248
 או	18014398509678592
 אחר	11259042306260992
 בנושאים	1109786688
 שבאמונה	655680
 לא	327680
 למחנה	1093009472
 האתאיסטי	1092681732
 יכולים	26343636992
 לקרוא	2251851354144768
 לי	41437844996096
 אגנוסטיקן	1095106560
 אך	18014398509678592
 אני	72057594195804160
 לא	327680
 שותף	1093009408
 לרוח	11259050608885760
 הלוחמת	2251801446973444
 של	1966080
 האתאיסטים	1109458948
 שהתלהבותם	114968779686144
 נובעת	1094778880
 בעיקר	131072
 מהפעולה	1095106628
 הכואבת	2251801446973444
 של	1966080
 שחרור	1093009408
 מכבלי	2183528512
 ההטפה	1095106564
 הדתית	1094778884
 שקיבלו	11259008101712128
 בנעוריהם	114968794366016
 וכן	131074
 תקף	2251808825999360
 ...	919689
 יש	1048576
 עדיין	131072
 אנשים	1109786624
 שאומרים	2251801461653760
 שאין	327936
 אלוהים	1093009408
 אך	18014398509678592
 מה	983072
 שבאמת	131328
 מכעיס	6755401072246784
 אותי	41437844733952
 הוא	562976146522112
 שאותם	115105123795200
 אנשים	1109786624
 מצטטים	11259000716394496
 אותי	41437844733952
 על	524288
 מנת	2168848384
 לתמוך	2251851354144768
 בעמדתם	114968779685952
 אך	18014398509678592
 גם	131072
 לא	327680
 חסך	2251808825999360
 את	262144
 שבטו	11259008101711872
 ממצדדי	11259001790136384
 ההשגחה	1095106564
 שניסו	11259008101712128
 לשייכו	11369688966430720
 למחנם	6870367683084352
 מה	983072
 שקראת	2251808691781888
 על	524288
 אמונתי	41301500624896
 הדתית	1094778884
 היה	562958563475456
 כמובן	131072
 שקר	11259008080740352
 שקר	11259008080740352
 שחוזרים	1109459200
 עליו	110707077545984
 באופן	1093009472
 שיטתי	1092681728
 אינני	1125925835702272
 מאמין	1092681792
 באלוהות	1095106624
 פרסונלית	1109786624
 ומעולם	131074
 לא	327680
 הכחשתי	6755408189128704
 זאת	144115188500070400
 אלא	18014398509678592
 הבעתי	6755408189128704
 זאת	144115188500070400
 בבהירות	1095106624
 אם	18014398509678592
 יש	1048576
 בי	41437844996096
 משהו	216172782133248000
 שניתן	557056256
 לכנותו	11369688966430720
 דתי	1093009408
 זוהי	144115188500070400
 הערצה	1095106560
 בלתי	1376256
 מוגבלת	1094778880
 למבנה	1093009472
 העולם	1093009412
 ככל	4296147012
 שהמדע	1093009668
 שלנו	45835892948992
 יכול	26326859776
 לגלותו	2362489711689728
 ביום	1093009472
 0	475136
 בינואר	655424
 0	475136
 כשנה	1095106624
 לפני	524288
 מותו	110570731077632
 כתב	2251808825999360
 לפילוסוף	1092681792
 אריק	655360
 גוטקינד	655360
 המילה	1095106564
 אלוהים	1093009408
 היא	562976148619264
 לגבי	524288
 לא	327680
 יותר	131072
 מן	524288
 הביטוי	1093009412
 והתוצר	1093009414
 של	1966080
 חולשת	2168848384
 אנוש	2166423552
 כתבי	2183528448
 הקודש	1093009412
 אינם	1125926116720640
 אלא	18014398509678592
 אוסף	9007233772617728
 של	1966080
 אגדות	1111883776
 ראויות	1111556096
 לכבוד	524288
 אם	18014398509678592
 גם	131072
 פרימיטיביות	1111556096
 שאף	6452019456
 על	524288
 פי	131072
 כן	131072
 הן	562976165396480
 ילדותיות	1111556096
 למדי	41301498527808
 שום	6452019200
 פרשנות	1095106560
 דקת	2168848384
 הבחנה	1095106560
 ותחבלנית	1095106562
 ככל	4296147012
 שתהיה	562984335376640
 לא	327680
 תוכל	34782576640
 מבחינתי	6796700406120448
 לשנות	2251851354144768
 זאת	144115188500070400
 הפרשנויות	1111883780
 המחוכמות	1111556100
 הללו	144115188514750464
 רבגוניות	1111556096
 ומורכבות	1111556098
 מעצם	6452019264
 טבען	115518533402624
 ואין	327682
 להן	115654879870976
 כמעט	131072
 דבר	1093009408
 וחצי	1093087234
 דבר	1093009408
 עם	524288
 הטקסט	1093009412
 המקורי	1092681732
 בעיני	2185625664
 הדת	1095106564
 היהודית	1094778884
 ככל	4296147012
 הדתות	1111883780
 האחרות	1111556100
 היא	562976148619264
 התגלמות	1095106560
 האמונות	1111556100
